task_id,algorithm,action_id,action,digital_twin_orchestration,reference_action,priority_score,high_priority,dependency_count,dependency_met,deadline_ms,exec_delay_ms,exec_energy_kj,exec_cpu_util,bandwidth_utilization,deadline_met,compute_energy_kj,comm_energy_kj,data_in_mb,data_out_mb,cpu_cores,memory_quota,priority_qos,failure_probability,queue_wait_ms,original_action_id,original_action,reorchestrated,dt_recovered,dt_recovery_time_ms,trust_threshold,dt_timeliness,dt_reliability,dt_availability,dtt_score,trust_violation,dt_original_predicted_dtt,dt_selected_predicted_dtt,horizon_ms,edge_utilisation_mean,edge_utilisation_max,edge_rho_mean,edge_rho_max,cloud_utilisation,terminal_utilisation_mean
520,MILP,0,terminal,0,0,0.3,0,0,1,36.40034066436606,64.42134189052031,0.06136673104173599,0.5460141673356955,0.4852206159794377,0,0.06136673104173599,0.0,1.8454481887817382,1.2918137321472167,,,0,0.155,12.740069751928798,0,terminal,0,0,0.0,0.8,0.5650354307463196,0.845,1.0,0.47745493898064,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
521,MILP,0,terminal,0,0,0.3,0,0,1,36.07365831856927,60.89560904381118,0.06054672727627977,0.5462865069886327,0.4819516065366369,0,0.06054672727627977,0.0,1.4639916133880615,1.024794129371643,,,0,0.155,13.541999437021444,0,terminal,0,0,0.0,0.8,0.5923852127436016,0.845,1.0,0.5005655047683433,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
522,MILP,0,terminal,0,0,0.3,0,0,1,35.850941019471136,58.913106061947666,0.05952228064827532,0.5439262299965106,0.48124321481963067,0,0.05952228064827532,0.0,1.381330280303955,0.9669311962127685,,,0,0.155,13.969593851489776,0,terminal,0,0,0.0,0.8,0.6085393118090489,0.845,1.0,0.5142157184786462,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
523,MILP,0,terminal,0,0,0.3,0,0,1,36.13331917851202,56.26724761929034,0.060202606201332234,0.5455148779719774,0.48168713896835763,0,0.060202606201332234,0.0,1.4331312274932861,1.0031918592453002,,,0,0.155,14.641187748151635,0,terminal,0,0,0.0,0.8,0.6421732127896776,0.845,1.0,0.5426363648072776,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
524,MILP,0,terminal,0,0,0.3,0,0,1,36.7519048686897,61.823533671206306,0.06265857205017426,0.5455148779719774,0.4904584455713649,0,0.06265857205017426,0.0,2.4566438961029053,1.7196507272720336,,,0,0.155,14.657496996950096,0,terminal,0,0,0.0,0.8,0.5944646429326723,0.845,1.0,0.5023226232781081,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
525,MILP,0,terminal,0,0,0.3,0,0,1,36.26842318245816,55.726205703219,0.06073858721439848,0.5458326075670707,0.48320419487829896,0,0.06073858721439848,0.0,1.61015456199646,1.1271081933975218,,,0,0.155,15.111417711799326,0,terminal,0,0,0.0,0.8,0.6508324535069346,0.845,1.0,0.5499534232133597,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
526,MILP,0,terminal,0,0,0.3,0,0,1,36.75390095915605,62.36072201346258,0.06116041077515769,0.5439943149097449,0.4870085734169534,0,0.06116041077515769,0.0,2.054082679748535,1.4378578758239744,,,0,0.155,15.054189342573675,0,terminal,0,0,0.0,0.8,0.5893758085613815,0.845,1.0,0.49802255823436736,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
527,MILP,0,terminal,0,0,0.3,0,0,1,36.05086093254587,62.14632315616009,0.05932432904255821,0.5440397048519011,0.4803944012299743,0,0.05932432904255821,0.0,1.282283296585083,0.897598307609558,,,0,0.155,15.303474260919469,0,terminal,0,0,0.0,0.8,0.5800964417791533,0.845,1.0,0.49018149330338456,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
528,MILP,0,terminal,0,0,0.3,0,0,1,35.693212151203994,61.171559116255445,0.059273779647011374,0.5439035350254325,0.4803840799575356,0,0.059273779647011374,0.0,1.28107892036438,0.8967552442550659,,,0,0.155,15.74429975890052,0,terminal,0,0,0.0,0.8,0.583493582097028,0.845,1.0,0.4930520768719886,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
529,MILP,0,terminal,0,0,0.3,0,0,1,36.021362317022316,56.99016805285841,0.058574789584962615,0.5420425473970287,0.4802139214142949,0,0.058574789584962615,0.0,1.2612233352661133,0.8828563346862792,,,0,0.155,15.124845235216835,0,terminal,0,0,0.0,0.8,0.6320627495537912,0.845,1.0,0.5340930233729535,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
530,MILP,0,terminal,0,0,0.3,0,0,1,35.987969419773584,56.042223895173194,0.058003385889400884,0.5403858145083277,0.48024411004102213,0,0.058003385889400884,0.0,1.2647460079193116,0.885322205543518,,,0,0.155,13.1717156496825,0,terminal,0,0,0.0,0.8,0.6421581250431634,0.845,1.0,0.542623615661473,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
531,MILP,0,terminal,0,0,0.3,0,0,1,36.981796079196045,61.198938632831,0.06057810048271642,0.5401815597686248,0.4896948377274919,0,0.06057810048271642,0.0,2.367539463043213,1.657277624130249,,,0,0.155,13.571968273820312,0,terminal,0,0,0.0,0.8,0.6042881936412645,0.845,1.0,0.5106235236268685,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
