task_id,algorithm,action_id,action,digital_twin_orchestration,reference_action,priority_score,high_priority,dependency_count,dependency_met,deadline_ms,exec_delay_ms,exec_energy_kj,exec_cpu_util,bandwidth_utilization,deadline_met,compute_energy_kj,comm_energy_kj,data_in_mb,data_out_mb,cpu_cores,memory_quota,priority_qos,failure_probability,queue_wait_ms,original_action_id,original_action,reorchestrated,dt_recovered,dt_recovery_time_ms,trust_threshold,dt_timeliness,dt_reliability,dt_availability,dtt_score,trust_violation,dt_original_predicted_dtt,dt_selected_predicted_dtt,horizon_ms,edge_utilisation_mean,edge_utilisation_max,edge_rho_mean,edge_rho_max,cloud_utilisation,terminal_utilisation_mean,fuzzy_pred_action,task_count,avg_delay_ms,avg_queue_wait_ms,avg_energy_kj,success_rate,advanced_task_priority_rate,high_priority_completion_rate,dependency_aware_success_rate,fuzzy_rule_consistency,fuzzy_accuracy,edge_hourly_energy_kj,edge_cpu_utilization,edge_bandwidth_utilization,edge_cpu_bw_utilization,avg_dtt_score,trust_violation_rate,high_priority_trusted_completion_rate,reorchestration_count,reorchestration_rate,dt_recovered_count,dt_recovered_rate,avg_recovery_time_ms
2676,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,36.18750353073131,26.294979411054754,0.03857158973197737,0.7424510568764344,0.7697160246940378,1,0.036243710046371745,0.0023278796856056223,2.000379047393799,1.4002653331756592,,,0,0.155,5.361335818710984,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2677,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,35.74190099154609,23.35861536364816,0.03508826441138853,0.7419063775705601,0.7459218810428574,1,0.034164411115024794,0.0009238532963637372,0.8435004997253418,0.5904503498077392,,,0,0.155,5.151320722371017,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2678,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,35.99278843893794,34.823747657597906,0.029556638452380612,0.743063821095543,0.7545578917240479,1,0.028071234103471784,0.0014854043489088296,1.2633859825134277,0.8843701877593994,,,0,0.155,9.418697192950184,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2679,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,35.8516060732421,33.31476909761966,0.028761554804187316,0.7408510614154286,0.751811402501147,1,0.02757466053392885,0.0011868942702584649,1.1298508358001709,0.7908955850601196,,,0,0.155,9.946208129317533,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2680,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,35.67997098839562,35.462295403578565,0.028789574363547458,0.7437106277712687,0.7500441917627402,1,0.02786195171844575,0.0009276226451017081,1.0439285087585448,0.7307499561309814,,,0,0.155,9.741342608130465,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2681,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.143101146581515,25.665610999656415,0.02996118776676105,0.7423829719632001,0.76319360563433,1,0.028550494737075348,0.0014106930296857018,1.6832570362091064,1.1782799253463745,,,0,0.155,9.574912435780357,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2682,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.17645614161835,25.312278122731193,0.030240972149926847,0.7423148870499658,0.7631149034801434,1,0.028535602564088058,0.0017053695858387874,1.679430513381958,1.1756013593673706,,,0,0.155,9.285297252982582,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2683,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.4153225579104,31.530380335434682,0.03292072037871108,0.7425531842462858,0.7723258494425181,1,0.029183424397725033,0.0037372959809860414,2.127269525527954,1.4890886678695678,,,0,0.155,9.215296006002049,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2684,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,36.00068124655785,32.1775958872692,0.03639960311608502,0.7423489295065829,0.7527120186493623,1,0.034808624487570924,0.0015909786285140974,1.1736390686035156,0.8215473480224609,,,0,0.155,5.428080802878306,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2685,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.51006046216587,30.188994638712252,0.032332824196658595,0.7433361607484802,0.77164108087616,1,0.02924869483111202,0.0030841293655465706,2.0939758682250975,1.4657831077575683,,,0,0.155,8.90228098566643,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2686,FedDQL-Federated,1,edge_1,0,0,0.3,0,1,1,36.331165766194324,34.157416933036046,0.030760380148882653,0.7456510477984459,0.7649993393158081,1,0.029133854392500384,0.0016265257563822678,1.771052360534668,1.2397366523742674,,,0,0.155,8.836414294186053,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2687,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.832110584010614,34.53199701998705,0.03282977205442746,0.7435744579448001,0.7816764275883973,1,0.029951476714739845,0.0028782953396876173,2.581897497177124,1.8073282480239867,,,0,0.155,8.856474538857592,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2688,FedDQL-Federated,1,edge_1,0,0,0.3,0,1,1,36.5518086242642,34.24285008767308,0.03136633162879421,0.7441531797072916,0.7735185146444831,1,0.02948960143483185,0.00187673019396236,2.185257272720337,1.5296800909042358,,,0,0.155,9.654194600544947,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2689,FedDQL-Federated,1,edge_1,0,0,0.3,0,1,1,36.18301285240814,29.087633815352497,0.02915324262173888,0.7429957361823087,0.7543336200067156,1,0.028046637292941438,0.0011066053287974418,1.2524818229675292,0.8767372760772704,,,0,0.155,10.047008688166128,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2690,FedDQL-Federated,1,edge_1,0,0,0.3,0,1,1,35.944510433547485,26.870091992903532,0.029918386468312727,0.7433361607484802,0.7555756376419193,0,0.028177665282162638,0.001740721186150088,1.3128691005706787,0.919008370399475,,,0,0.155,9.980371384085975,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2691,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.94130867886244,33.549914229738576,0.034764975736601436,0.7451744534058059,0.7815813924422933,0,0.030171807061975395,0.004593168674626042,2.5772768592834474,1.8040938014984131,,,0,0.155,10.145355985050028,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2692,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,36.285859650103035,28.31131118571256,0.03733909633581993,0.7422468021367316,0.760442359838707,1,0.035434734531605123,0.0019043618042148037,1.549490623474121,1.0846434364318847,,,0,0.155,5.453075264833005,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2693,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,35.850442610961984,34.093432597899024,0.03668670329626457,0.7427574389859887,0.754511623903701,1,0.035030931812410585,0.001655771483853984,1.261136426925659,0.8827954988479613,,,0,0.155,5.807360730013063,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2694,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.08352929791851,28.36954794403836,0.02912434222246222,0.7426893540727544,0.7533454992006415,1,0.02793735844034964,0.0011869837821125804,1.2044390869140624,0.8431073608398436,,,0,0.155,9.196485674541396,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2695,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.64479070479513,38.72751507484918,0.03278043730016769,0.7452765807756574,0.7739166595922047,0,0.029675292916031774,0.0031051443841359173,2.204615201950073,1.5432306413650512,,,0,0.155,11.15584242362814,1,edge_1,0,0,0.0,0.8,0.9462210687665153,0.845,1.0,0.7995568031077055,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2696,FedDQL-Federated,1,edge_1,0,0,0.3,0,1,1,36.337978392323144,32.83636489828318,0.030390539924325857,0.7436085004014172,0.7606613651964097,1,0.028555295236628097,0.0018352446876977587,1.5601387310028076,1.0920971117019653,,,0,0.155,11.760456526538649,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2697,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,36.490625296862916,31.87840974537612,0.04129829309156748,0.7439148825109716,0.768274333001116,1,0.03638278819474422,0.004915504896823262,1.930283555984497,1.351198489189148,,,0,0.155,4.803404408340523,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2698,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,36.69596016296968,31.4972795877539,0.03987874702740407,0.7415659530043887,0.7725888084743832,1,0.03632637155072575,0.0035523754766783157,2.1400546741485598,1.4980382719039917,,,0,0.155,4.695910012170743,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2699,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,36.535686474322105,29.837032881945497,0.03901606930387597,0.7428595663558402,0.7678611178579795,1,0.03616147469701164,0.0028545946068643346,1.9101929092407226,1.3371350364685057,,,0,0.155,5.1187530842202795,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2700,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,36.45822901290003,28.136849667836337,0.04050922332490123,0.7419404200271772,0.7658837580099102,1,0.03583392921397181,0.0046752941109294175,1.8140530681610108,1.2698371477127075,,,0,0.155,5.536809691500305,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2701,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.48144285972006,26.907105353451243,0.03050036072843862,0.7435744579448001,0.7666178772441811,0,0.02894757335845876,0.0015527873699798594,1.8497461700439453,1.2948223190307615,,,0,0.155,10.267037508661202,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2702,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,36.553631934406994,33.51923244847249,0.03812093405155409,0.743778712684503,0.7648770493022273,1,0.03607556781306636,0.002045366238487733,1.7651065826416015,1.235574607849121,,,0,0.155,5.593288393884388,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2703,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.521660277720194,36.33033939475603,0.030557876495752017,0.7402723396529372,0.769882134217008,0,0.028697390398633296,0.0018604860971187208,2.00845534324646,1.4059187402725217,,,0,0.155,9.740329616097368,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2704,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.415797355101034,29.617600413713166,0.030245635570254666,0.7401361698264686,0.7636087810738701,1,0.028259876130341057,0.001985759439913609,1.7034429931640624,1.1924100952148435,,,0,0.155,10.238421669579118,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2705,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.451569207085,34.60978544404899,0.03176544458784058,0.7402042547397029,0.7678094373520958,1,0.02854956524493096,0.0032158793429096165,1.9076801872253417,1.3353761310577392,,,0,0.155,10.342972925854147,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2706,FedDQL-Federated,1,edge_1,0,0,0.3,0,1,1,36.04121200685849,28.345751466204312,0.029651267790176725,0.7402723396529372,0.7543823045582999,1,0.027664068421386093,0.001987199368790633,1.2548488807678222,0.8783942165374755,,,0,0.155,10.516854287706167,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2707,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,36.03988878873831,27.963021752759886,0.0368261482288437,0.7401021273698514,0.7534498580138702,1,0.03447223988956704,0.0023539083392766554,1.2095130443573,0.8466591310501099,,,0,0.155,5.374048233747001,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2708,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.44623052111797,32.4018916234189,0.030723856031951283,0.7401021273698514,0.7640738034340647,1,0.028286054939666603,0.0024378010922846806,1.7260525226593018,1.2082367658615112,,,0,0.155,10.543092444603506,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2709,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,36.157875809946226,30.739063780738732,0.03597116049069384,0.7403063821095542,0.7549911656776115,1,0.034636852305034535,0.00133430818565931,1.2844518947601318,0.8991163263320922,,,0,0.155,5.398352170153804,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2710,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,35.88795307951001,29.829662687741145,0.03646166795560864,0.7403063821095542,0.7515566167323234,1,0.03435063989292719,0.0021110280626814434,1.1174630737304687,0.7822241516113281,,,0,0.155,5.597137260072821,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2711,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.12389812561672,32.65039198609135,0.030218020801428692,0.7403744670227885,0.7584892651805297,1,0.027952333840263695,0.002265686961164997,1.4545305633544923,1.0181713943481445,,,0,0.155,10.394749957054941,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2712,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.10532024734485,31.187112636669283,0.029457493924646205,0.7404085094794057,0.7580412060336198,1,0.027927285911823793,0.001530208012822411,1.4327457904815675,1.0029220533370973,,,0,0.155,10.226623690270001,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2713,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.0309258996563,32.696404990089505,0.0285614957460121,0.7408851038720458,0.7519865907032283,1,0.027591162428755027,0.0009703333172570733,1.1383685398101806,0.7968579778671264,,,0,0.155,10.099380802142761,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2714,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.08235421729162,35.50340859280591,0.02917449089960281,0.7407829765021943,0.7561048035131188,1,0.02785124190535212,0.001323248994250692,1.3385973072052002,0.9370181150436401,,,0,0.155,9.935986909120233,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2715,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.26189389438809,27.134656462614537,0.03229292977614963,0.7410212736985143,0.7677370485919797,1,0.028660483680088174,0.003632446096061454,1.904160623550415,1.3329124364852905,,,0,0.155,10.437515197270896,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2716,FedDQL-Federated,1,edge_1,0,0,0.3,0,1,1,35.67586569765045,34.31950142577609,0.02862148293087163,0.7402042547397029,0.7504060704424077,1,0.02738934078428509,0.0012321421465865403,1.0615231609344482,0.7430662126541137,,,0,0.155,10.473647796255962,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2717,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,35.884288718100166,32.16582843780302,0.03586419364059757,0.7405106368492571,0.7536188099077813,1,0.03455865943437106,0.001305534206226511,1.2177275371551515,0.8524092760086059,,,0,0.155,5.8760013319717785,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2718,FedDQL-Federated,1,edge_1,0,0,0.3,0,1,1,36.34333147761704,31.642362702674042,0.03125599578221909,0.7403404245661714,0.768934671613826,1,0.02864387158779602,0.0026121241944230657,1.9623894214630127,1.3736725950241089,,,0,0.155,10.556515243753504,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
2719,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.53202820625243,32.66199762113084,0.029961642754513865,0.7403744670227885,0.766335239535412,0,0.028475398797255854,0.00148624395725801,1.836004238128662,1.2852029666900633,,,0,0.155,10.545614918346983,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
