task_id,algorithm,action_id,action,digital_twin_orchestration,reference_action,priority_score,high_priority,dependency_count,dependency_met,deadline_ms,exec_delay_ms,exec_energy_kj,exec_cpu_util,bandwidth_utilization,deadline_met,compute_energy_kj,comm_energy_kj,data_in_mb,data_out_mb,cpu_cores,memory_quota,priority_qos,failure_probability,original_action_id,original_action,reorchestrated,dt_recovered,dt_recovery_time_ms,trust_threshold,dt_timeliness,dt_reliability,dt_availability,dtt_score,trust_violation,dt_original_predicted_dtt,dt_selected_predicted_dtt,fuzzy_pred_action,task_count,avg_delay_ms,avg_energy_kj,success_rate,advanced_task_priority_rate,high_priority_completion_rate,dependency_aware_success_rate,fuzzy_accuracy,edge_hourly_energy_kj,edge_cpu_utilization,edge_bandwidth_utilization,edge_cpu_bw_utilization,avg_dtt_score,trust_violation_rate,high_priority_trusted_completion_rate,reorchestration_count,reorchestration_rate,dt_recovered_count,dt_recovered_rate,avg_recovery_time_ms
48,DT-FedDQL,1,edge,1,0,0.3,0,1,1,35.64720477362786,19.24417075266907,0.03005853713712051,0.7519829447292348,0.7492458901802933,1,0.028980643181994482,0.0010778939551260279,1.0051148414611817,0.7035803890228272,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
49,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.75236788591834,18.51709015700752,0.0347181883017354,0.7469106186932803,0.7473670027641169,1,0.02813680449915584,0.006581383802579555,0.9137627601623535,0.6396339321136474,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
50,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.65210203740667,17.15680670511891,0.02810403171683056,0.7409191463286628,0.7465490446694143,1,0.0272334820411882,0.0008705496756423615,0.87399338722229,0.611795371055603,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
51,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.10992490194793,16.794572501922595,0.0296667562410205,0.7419063775705601,0.7571236384409594,1,0.028078312718559977,0.001588443522460526,1.3881333732604981,0.9716933612823486,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
52,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.49469070932087,23.999445138420203,0.03411804310903412,0.7418382926573258,0.7671060575425969,1,0.02873416196262761,0.005383881146406512,1.8734816455841063,1.3114371519088743,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
53,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.83682608241305,22.18171003078124,0.030247569842365728,0.7413957407213029,0.7503583069986791,1,0.027554950402096524,0.0026926194402692033,1.0592008876800536,0.7414406213760375,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
54,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.07368137579139,24.98038488144345,0.03737041488960592,0.741634037917623,0.7604534321592674,1,0.028261717515614408,0.009108697373991517,1.5500289630889892,1.0850202741622923,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
55,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.81103542051523,14.33157969381386,0.028520610398829818,0.74166808037424,0.7487774695676281,1,0.027488142690859217,0.0010324677079706,0.982340087890625,0.6876380615234374,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
56,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.01934146943398,24.095465803412875,0.03509636299443998,0.7419063775705601,0.7541882201110092,1,0.02788261816322996,0.007213744831210019,1.2454124355316163,0.8717887048721313,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
57,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.512119244005,19.437945360547854,0.027630354948805898,0.7423148870499658,0.740731491431368,1,0.02704337509416969,0.0005869798546362087,0.5911421680450439,0.4137995176315307,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
58,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.25498121898361,21.285528137419124,0.030617096807333304,0.7418042502007086,0.7646571477473796,0,0.02856607862825903,0.0020510181790742744,1.7544149017333985,1.228090431213379,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
59,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.74683004727828,19.503331017229126,0.029064292538712434,0.7419404200271772,0.744804437753025,1,0.027261855354051772,0.0018024371846606616,0.7891700649261475,0.5524190454483032,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
60,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.937503019778994,22.737756987517788,0.02955847671788933,0.7406127642191086,0.7563393243206729,1,0.02784276321908524,0.001715713498804093,1.3499997806549073,0.944999846458435,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
61,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.56388788680457,20.049612448369547,0.02733952809064297,0.7408170189588115,0.7395807387944625,1,0.026754460272129122,0.0005850678185138475,0.5351922225952148,0.37463455581665034,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
62,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.833132408087415,20.44548460927937,0.02978118178135333,0.7418723351139429,0.7513881973784099,1,0.027691127299702578,0.002090054481650751,1.1092744731903077,0.7764921312332154,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
63,DT-FedDQL,1,edge,1,0,0.3,0,1,1,36.203031624115084,19.251825231337865,0.031725627310515744,0.74071489158896,0.7625727234298288,1,0.02827279120375793,0.003452836106757813,1.6530695533752442,1.1571486873626708,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
64,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.82557748114013,20.343414708602456,0.030378683475871304,0.7407489340455772,0.7552489003253754,1,0.027789359011481794,0.002589324464389509,1.2969830322265625,0.9078881225585937,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
65,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.717962734972396,25.702968126103215,0.030043227413781712,0.74095318878528,0.7459846499533824,1,0.02720067840814017,0.0028425490056415426,0.8465523433685302,0.5925866403579712,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
66,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.72599394117703,21.340279222692754,0.02863276861117058,0.7414638256345372,0.7494431926206595,1,0.0275035881396034,0.0011291804715671788,1.0147077465057373,0.710295422554016,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
67,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.973593443435654,20.61232592027353,0.033380643420406926,0.7406468066757257,0.7617336936198936,1,0.02820721052038739,0.005173432900019536,1.6122756671905518,1.1285929670333863,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
68,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.38867321197333,18.395777244105094,0.03167121611400631,0.7409191463286628,0.7655384896744829,1,0.028499445041526104,0.0031717710724802083,1.7972660160064697,1.2580862112045288,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
69,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.097136977130425,14.411677431906375,0.03548414385661256,0.7412936133514515,0.7558766469017933,1,0.02790837168490852,0.00757577217170404,1.3275042629241944,0.929252984046936,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
70,DT-FedDQL,1,edge,1,0,0.65,0,0,1,31.451526100763417,20.813201674759977,0.03044737569764761,0.7415999954610057,0.7671296083639175,1,0.028701973247903658,0.0017454024497439507,1.874626693725586,1.31223868560791,,,0,0.10250000000000001,1,edge,0,0,0.0,0.8,1.0,0.8975,1.0,0.8975,0,0.8975,0.8975,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
71,DT-FedDQL,1,edge,1,0,0.65,0,1,1,31.354381717273967,24.772744753141847,0.03198684791113508,0.7418382926573258,0.764332222636006,1,0.028549239635521553,0.003437608275613531,1.738616943359375,1.2170318603515624,,,0,0.10250000000000001,1,edge,0,0,0.0,0.8,1.0,0.8975,1.0,0.8975,0,0.8975,0.8975,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
72,DT-FedDQL,1,edge,1,0,0.65,0,0,1,31.211412976258472,24.180232007382887,0.029697535148158354,0.7419404200271772,0.7600885328107372,1,0.028280795024565916,0.0014167401235924372,1.5322874450683595,1.0726012115478516,,,0,0.10250000000000001,1,edge,0,0,0.0,0.8,1.0,0.8975,1.0,0.8975,0,0.8975,0.8975,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
73,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.65299840976481,21.364771539423803,0.03430933314435356,0.7413957407213029,0.7664955933111675,1,0.028630769489595746,0.005678563654757816,1.843800687789917,1.2906604814529417,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
74,DT-FedDQL,1,edge,1,0,0.65,0,1,1,31.101670860131378,23.928549146336948,0.03836648005101191,0.7423489295065829,0.7566748502144286,1,0.028111088361061156,0.010255391689950752,1.3663131523132324,0.9564192066192626,,,0,0.10250000000000001,1,edge,0,0,0.0,0.8,1.0,0.8975,1.0,0.8975,0,0.8975,0.8975,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
75,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.420995819650955,23.918771881376145,0.02960133861179157,0.7423829719632001,0.7593124878695359,1,0.02829175355275574,0.0013095850590358307,1.494555902481079,1.0461891317367553,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
76,DT-FedDQL,1,edge,1,1,1.0,1,0,1,26.16150868463811,9.338700190530083,0.012671899908278302,0.7817304915447049,0.7897646341710262,1,0.010865927389357403,0.0018059725189208983,1.8059725189208984,1.2641807632446287,4.0,2048.0,1,0.004,1,edge,0,0,0.0,0.8,1.0,0.996,1.0,0.996,0,0.996,0.996,1,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
77,DT-FedDQL,1,edge,1,0,0.65,0,0,1,31.46919683766375,26.671322175355357,0.03600320526317914,0.7415999954610057,0.7679671125399299,1,0.028757806859637813,0.007245398403541329,1.9153464031219483,1.3407424821853637,,,0,0.10250000000000001,1,edge,0,0,0.0,0.8,1.0,0.8975,1.0,0.8975,0,0.8975,0.8975,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
78,DT-FedDQL,1,edge,1,0,0.65,0,1,1,30.793801798557368,17.141859909888037,0.02817368536653327,0.7407829765021943,0.7474304707437216,1,0.02727295305405897,0.0009007323124742992,0.9168485927581788,0.6417940149307251,,,0,0.10250000000000001,1,edge,0,0,0.0,0.8,1.0,0.8975,1.0,0.8975,0,0.8975,0.8975,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
79,DT-FedDQL,1,edge,1,0,0.65,0,0,1,30.7963121055054,21.167786986711373,0.03260602739063052,0.7418042502007086,0.7476936600525507,1,0.02743517944860377,0.005170847942026749,0.9296449375152588,0.6507514562606811,,,0,0.10250000000000001,1,edge,0,0,0.0,0.8,1.0,0.8975,1.0,0.8975,0,0.8975,0.8975,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
80,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.30215938172463,24.15042270883511,0.03918894204366098,0.7408851038720458,0.7676598877635024,0,0.028636048899439975,0.010552893144221007,1.9004090404510499,1.330286328315735,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
81,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.50480215886934,27.39454964519483,0.03259154117270355,0.7407829765021943,0.7721211016418473,1,0.028918995113934018,0.0036725460587695314,2.1173146247863768,1.4821202373504636,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
82,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.690258738019494,22.33064738614348,0.032728850253197384,0.7410553161551314,0.7806033310519741,1,0.029523058525441896,0.0032057917277554904,2.5297232151031492,1.7708062505722044,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
83,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.84955318359627,25.2757500976249,0.02908465718640386,0.7405106368492571,0.7558991542193251,1,0.027798950501599775,0.0012857066848040867,1.328598575592041,0.9300190029144287,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
84,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.54386070477537,19.322212291038156,0.029275877801031438,0.7406468066757257,0.7542224952875292,1,0.027706463964896424,0.0015694138361350147,1.2470789051055908,0.8729552335739136,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
85,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.39831026984809,19.96017424467728,0.03403006775382529,0.7409191463286628,0.7484481595827204,1,0.02736008970207527,0.006669978051750022,0.9663289356231689,0.6764302549362182,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
86,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.85760929250006,21.445319175467485,0.03008381864775851,0.7407489340455772,0.7517275722711977,1,0.027554603807869945,0.0025292148398885646,1.125774984359741,0.7880424890518187,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
87,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.82538100732818,24.786303689250072,0.029761172432654255,0.7408510614154286,0.7588970823491792,1,0.028047039190464328,0.0017141332421899266,1.4743587589263916,1.0320511312484741,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
88,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.994916864153964,17.691070055074803,0.02967936330555009,0.7408510614154286,0.7603578389740131,1,0.02814442296545326,0.001534940340096828,1.5453811931610106,1.0817668352127074,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
89,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.702122617635,25.86093603593023,0.032790993408551725,0.7412255284382172,0.7534745402129831,0,0.027738585876279642,0.005052407532272085,1.2107131004333496,0.8474991703033447,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
90,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.95203930399527,19.51703412597964,0.036212282132412246,0.7405787217624914,0.7577352628838383,0,0.027931003108608847,0.0082812790238034,1.417870740890503,0.992509518623352,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
91,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.93871989808347,19.93546499966384,0.03083671899574497,0.74095318878528,0.7597480867573871,0,0.02811824086174048,0.0027184781340044927,1.5157348537445068,1.0610143976211546,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
92,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.87850175887656,17.992219087088404,0.032825119174940395,0.741634037917623,0.7542682949042023,1,0.027849375031943402,0.004975744142996992,1.2493056964874267,0.8745139875411987,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
93,DT-FedDQL,1,edge,1,0,0.3,0,1,1,35.838463859868355,16.46451171211078,0.02853326602693776,0.7414638256345372,0.7501799392483989,1,0.027552704581452696,0.0009805614454850636,1.0505285930633546,0.7353700151443482,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
94,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.68192821513003,17.985033769545893,0.028546511210020886,0.7408851038720458,0.7518366456816201,1,0.027581166093981153,0.0009653451160397327,1.1310781669616699,0.7917547168731689,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
95,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.71331957865917,22.627696584882067,0.034310407276501684,0.7410893586117486,0.7479554916295701,1,0.02735135857863573,0.006959048697865953,0.9423752689361572,0.65966268825531,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
96,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.29011380800611,21.204086848291443,0.027161429618695755,0.7411574435249829,0.7383580620704626,1,0.02672117530407008,0.0004402543146256737,0.47574530601501464,0.33302171421051024,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
97,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.867455305519876,17.487084191802214,0.028875015838900654,0.7407489340455772,0.7549382894576118,1,0.02776865162029755,0.001106364218603104,1.2818810367584228,0.8973167257308959,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
98,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.30336737983102,21.072407574713868,0.031383064580972196,0.7410553161551314,0.7704063301071917,0,0.02884325846245641,0.002539806118515785,2.0339419078826904,1.4237593355178833,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
99,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.78874255536769,21.696248910295626,0.03165735781515998,0.7407489340455772,0.7539029314710922,0,0.02769962775452958,0.0039577300606304,1.2315416145324707,0.8620791301727294,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
100,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.28222020503674,23.00703404365901,0.03848280201597544,0.7787062731736931,0.7586013565137522,1,0.03339014580052334,0.005092656215452102,1.4599804782867432,1.02198633480072,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
101,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.7554274544058,25.834337730647498,0.03872075763320795,0.7866041231088706,0.7768216590021181,0,0.03572369470723121,0.00299706292597674,2.345857162475586,1.64210001373291,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
