algorithm,fpr,tpr,recall,precision,threshold_score
Greedy,0.8363331938049393,1.0,1.0,0.2341893445764661,0.4988873570903933
Greedy,0.8367517789870239,1.0,1.0,0.23409961685823755,0.4988648784173872
Greedy,0.8371703641691084,1.0,1.0,0.23400995787054768,0.4986132832105727
Greedy,0.837588949351193,1.0,1.0,0.23392036753445636,0.4985682120279317
Greedy,0.8380075345332775,1.0,1.0,0.23383084577114427,0.4985464068461114
Greedy,0.8384261197153621,1.0,1.0,0.23374139250191278,0.4984083322882677
Greedy,0.8388447048974467,1.0,1.0,0.23365200764818356,0.4983686134947662
Greedy,0.8392632900795312,1.0,1.0,0.23356269113149847,0.4982798543272696
Greedy,0.8396818752616158,1.0,1.0,0.2334734428735193,0.4980608180810933
Greedy,0.8401004604437003,1.0,1.0,0.2333842627960275,0.4979683003650675
Greedy,0.8405190456257848,1.0,1.0,0.23329515082092403,0.4978490003588445
Greedy,0.8409376308078694,1.0,1.0,0.233206106870229,0.4977597390259732
Greedy,0.8413562159899539,1.0,1.0,0.23311713086608166,0.4977032198227119
Greedy,0.8417748011720385,1.0,1.0,0.2330282227307399,0.4974321058474808
Greedy,0.8421933863541231,1.0,1.0,0.23293938238658024,0.4974033545678835
Greedy,0.8426119715362076,1.0,1.0,0.23285060975609756,0.4972596010538689
Greedy,0.8430305567182922,1.0,1.0,0.23276190476190475,0.4972195989964942
Greedy,0.8434491419003767,1.0,1.0,0.23267326732673269,0.4971815518203702
Greedy,0.8438677270824613,1.0,1.0,0.23258469737342977,0.4971198245005813
Greedy,0.8442863122645459,1.0,1.0,0.23249619482496195,0.49700332726986
Greedy,0.8447048974466304,1.0,1.0,0.23240775960441232,0.4969716921302021
Greedy,0.845123482628715,1.0,1.0,0.232319391634981,0.496820093862747
Greedy,0.8455420678107995,1.0,1.0,0.2322310908399848,0.4967972878653132
Greedy,0.845960652992884,1.0,1.0,0.23214285714285715,0.4967749901719414
Greedy,0.8463792381749686,1.0,1.0,0.23205469046714775,0.4966090907265841
Greedy,0.8467978233570531,1.0,1.0,0.2319665907365224,0.4965964786151327
Greedy,0.8472164085391377,1.0,1.0,0.2318785578747628,0.4965284675490642
Greedy,0.8476349937212223,1.0,1.0,0.2317905918057663,0.4964338251823906
Greedy,0.8480535789033068,1.0,1.0,0.2317026924535457,0.4964289118417565
Greedy,0.8484721640853914,1.0,1.0,0.23161485974222895,0.4964163570648576
Greedy,0.848890749267476,1.0,1.0,0.2315270935960591,0.4962348548775663
Greedy,0.8493093344495605,1.0,1.0,0.23143939393939394,0.4961698843480673
Greedy,0.8497279196316451,1.0,1.0,0.2313517606967058,0.4960858151531581
Greedy,0.8501465048137296,1.0,1.0,0.23126419379258137,0.4960550729514592
Greedy,0.8505650899958141,1.0,1.0,0.23117669315172154,0.4959237300931534
Greedy,0.8509836751778987,1.0,1.0,0.231089258698941,0.4958617505398972
Greedy,0.8514022603599832,1.0,1.0,0.23100189035916824,0.4957455654018367
Greedy,0.8518208455420678,1.0,1.0,0.2309145880574452,0.4956401756057473
Greedy,0.8522394307241523,1.0,1.0,0.2308273517189271,0.495613113106151
Greedy,0.8526580159062369,1.0,1.0,0.23074018126888218,0.4956082703086098
Greedy,0.8530766010883215,1.0,1.0,0.23065307663269158,0.4955446992123
Greedy,0.853495186270406,1.0,1.0,0.23056603773584905,0.4955019301671415
Greedy,0.8539137714524906,1.0,1.0,0.23047906450396077,0.4954446520030621
Greedy,0.8543323566345752,1.0,1.0,0.23039215686274508,0.4953337530609741
Greedy,0.8547509418166597,1.0,1.0,0.23030531473803242,0.4952628212699977
Greedy,0.8551695269987443,1.0,1.0,0.2302185380557649,0.4952424065461252
Greedy,0.8555881121808288,1.0,1.0,0.23013182674199623,0.4952281394352867
Greedy,0.8560066973629133,1.0,1.0,0.23004518072289157,0.4949589886201709
Greedy,0.856425282544998,1.0,1.0,0.22995859992472714,0.4949131078151008
Greedy,0.8568438677270824,1.0,1.0,0.22987208427389014,0.4948316479864326
Greedy,0.857262452909167,1.0,1.0,0.22978563369687852,0.4947775377830262
Greedy,0.8576810380912516,1.0,1.0,0.22969924812030076,0.4946861981477486
Greedy,0.8580996232733361,1.0,1.0,0.2296129274708756,0.4945357105081488
Greedy,0.8585182084554207,1.0,1.0,0.229526671675432,0.4944716405870342
Greedy,0.8589367936375052,1.0,1.0,0.22944048066090875,0.4944347539962932
Greedy,0.8593553788195898,1.0,1.0,0.22935435435435436,0.4941075853612873
Greedy,0.8597739640016744,1.0,1.0,0.22926829268292684,0.4940231592832605
Greedy,0.8601925491837589,1.0,1.0,0.22918229557389347,0.4939265856616208
Greedy,0.8606111343658435,1.0,1.0,0.22909636295463068,0.4937637450547338
Greedy,0.861029719547928,1.0,1.0,0.2290104947526237,0.4937628911555106
Greedy,0.8614483047300125,1.0,1.0,0.22892469089546646,0.4936125449317341
Greedy,0.8618668899120971,1.0,1.0,0.22883895131086143,0.4936118201747552
Greedy,0.8622854750941816,1.0,1.0,0.22875327592661923,0.4935871600251365
Greedy,0.8627040602762662,1.0,1.0,0.2286676646706587,0.4935576536904275
Greedy,0.8631226454583508,1.0,1.0,0.22858211747100635,0.4934035416649079
Greedy,0.8635412306404353,1.0,1.0,0.22849663425579655,0.4933726641729557
Greedy,0.8639598158225199,1.0,1.0,0.22841121495327102,0.4930809151469082
Greedy,0.8643784010046044,1.0,1.0,0.22832585949177878,0.4930121680885002
Greedy,0.864796986186689,1.0,1.0,0.22824056779977586,0.4927570885035578
Greedy,0.8652155713687736,1.0,1.0,0.22815533980582525,0.492672325735479
Greedy,0.8656341565508581,1.0,1.0,0.22807017543859648,0.4926719463614301
Greedy,0.8660527417329427,1.0,1.0,0.22798507462686568,0.4925463382802959
Greedy,0.8664713269150273,1.0,1.0,0.2279000372995151,0.4922222927167665
Greedy,0.8668899120971117,1.0,1.0,0.22781506338553317,0.4918963179989559
Greedy,0.8673084972791963,1.0,1.0,0.22773015281401415,0.4918260591024576
Greedy,0.8677270824612808,1.0,1.0,0.227645305514158,0.4916176424973333
Greedy,0.8681456676433654,1.0,1.0,0.22756052141527003,0.4914410125136304
Greedy,0.86856425282545,1.0,1.0,0.227475800446761,0.4912898887590534
Greedy,0.8689828380075345,1.0,1.0,0.22739114253814663,0.4912018257227732
Greedy,0.8694014231896191,1.0,1.0,0.22730654761904762,0.4911966689042445
Greedy,0.8698200083717036,1.0,1.0,0.22722201561918928,0.491100474824872
Greedy,0.8702385935537882,1.0,1.0,0.22713754646840148,0.4910904655526459
Greedy,0.8706571787358728,1.0,1.0,0.22705314009661837,0.4910668957996453
Greedy,0.8710757639179573,1.0,1.0,0.22696879643387816,0.491064796963963
Greedy,0.8714943491000419,1.0,1.0,0.22688451541032306,0.4909272673621327
Greedy,0.8719129342821265,1.0,1.0,0.22680029695619897,0.4909009769455282
Greedy,0.872331519464211,1.0,1.0,0.22671614100185528,0.4907991900808764
Greedy,0.8727501046462955,1.0,1.0,0.22663204747774482,0.4907826079742208
Greedy,0.87316868982838,1.0,1.0,0.22654801631442342,0.490673744140252
Greedy,0.8735872750104646,1.0,1.0,0.22646404744255003,0.4905703619771925
Greedy,0.8740058601925492,1.0,1.0,0.22638014079288626,0.4905566558044545
Greedy,0.8744244453746337,1.0,1.0,0.2262962962962963,0.4901589067037762
Greedy,0.8748430305567183,1.0,1.0,0.22621251388374677,0.4901561376545074
Greedy,0.8752616157388029,1.0,1.0,0.22612879348630643,0.490031333468756
Greedy,0.8756802009208874,1.0,1.0,0.22604513503514614,0.4898607319274637
Greedy,0.876098786102972,1.0,1.0,0.22596153846153846,0.489659445988325
Greedy,0.8765173712850565,1.0,1.0,0.22587800369685768,0.4895865546465795
Greedy,0.8769359564671411,1.0,1.0,0.22579453067257946,0.4895334166485898
Greedy,0.8773545416492257,1.0,1.0,0.22571111932028076,0.4894596039976043
Greedy,0.8777731268313101,1.0,1.0,0.22562776957163957,0.4893641327282571
Greedy,0.8781917120133947,1.0,1.0,0.22554448135843486,0.4891970035474192
Greedy,0.8786102971954792,1.0,1.0,0.22546125461254612,0.4891900327711403
Greedy,0.8790288823775638,1.0,1.0,0.2253780892659535,0.4889728517275365
Greedy,0.8794474675596484,1.0,1.0,0.22529498525073746,0.4885561111195715
Greedy,0.8798660527417329,1.0,1.0,0.2252119424990785,0.4885304631108605
Greedy,0.8802846379238175,1.0,1.0,0.22512896094325718,0.488480698999328
Greedy,0.8807032231059021,1.0,1.0,0.22504604051565377,0.4883310065861942
Greedy,0.8811218082879866,1.0,1.0,0.22496318114874816,0.4882931413613488
Greedy,0.8815403934700712,1.0,1.0,0.22488038277511962,0.4881311134850161
Greedy,0.8819589786521557,1.0,1.0,0.22479764532744664,0.4880286520919484
Greedy,0.8823775638342403,1.0,1.0,0.2247149687385068,0.4879995506628368
Greedy,0.8827961490163249,1.0,1.0,0.22463235294117648,0.4878709917378442
Greedy,0.8832147341984093,1.0,1.0,0.2245497978684307,0.487762014235694
Greedy,0.8836333193804939,1.0,1.0,0.22446730345334312,0.4876708489093305
Greedy,0.8840519045625785,1.0,1.0,0.22438486962908558,0.4876650264955696
Greedy,0.884470489744663,1.0,1.0,0.22430249632892804,0.4876224736020345
Greedy,0.8848890749267476,1.0,1.0,0.22422018348623854,0.4875935670742264
Greedy,0.8853076601088321,1.0,1.0,0.22413793103448276,0.4875841982354059
Greedy,0.8857262452909167,1.0,1.0,0.22405573890722405,0.4867382270171529
Greedy,0.8861448304730013,1.0,1.0,0.22397360703812316,0.4866910297822386
Greedy,0.8865634156550858,1.0,1.0,0.22389153536093806,0.4866262936702641
Greedy,0.8869820008371704,1.0,1.0,0.22380952380952382,0.4865598738243576
Greedy,0.8874005860192549,1.0,1.0,0.2237275723178323,0.4864304742514241
Greedy,0.8878191712013395,1.0,1.0,0.22364568081991215,0.4863339985826891
Greedy,0.8882377563834241,1.0,1.0,0.22356384924990852,0.4860851542244749
Greedy,0.8886563415655085,1.0,1.0,0.22348207754206292,0.485876622605938
Greedy,0.8890749267475931,1.0,1.0,0.22340036563071297,0.4857757014271175
Greedy,0.8894935119296777,1.0,1.0,0.2233187134502924,0.4856425894310503
Greedy,0.8899120971117622,1.0,1.0,0.22323712093533066,0.4855932942464777
Greedy,0.8903306822938468,1.0,1.0,0.22315558802045288,0.4854117683038913
Greedy,0.8907492674759313,1.0,1.0,0.2230741146403797,0.485377210572077
Greedy,0.8911678526580159,1.0,1.0,0.222992700729927,0.4851535366615639
Greedy,0.8915864378401005,1.0,1.0,0.22291134622400582,0.4849950251298984
Greedy,0.892005023022185,1.0,1.0,0.22283005105762219,0.4847669480449514
Greedy,0.8924236082042696,1.0,1.0,0.22274881516587677,0.4847095462876827
Greedy,0.8928421933863542,1.0,1.0,0.222667638483965,0.4845911176274136
Greedy,0.8932607785684387,1.0,1.0,0.22258652094717668,0.4845181041218538
Greedy,0.8936793637505233,1.0,1.0,0.22250546249089584,0.4843599301684028
Greedy,0.8940979489326077,1.0,1.0,0.22242446305060065,0.4838793706015546
Greedy,0.8945165341146923,1.0,1.0,0.22234352256186318,0.4836734140303482
Greedy,0.8949351192967769,1.0,1.0,0.22226264096034923,0.4833929114705191
Greedy,0.8953537044788614,1.0,1.0,0.22218181818181817,0.4832494689157084
Greedy,0.895772289660946,1.0,1.0,0.22210105416212286,0.4831833702498862
Greedy,0.8961908748430305,1.0,1.0,0.2220203488372093,0.4826699203175974
Greedy,0.8966094600251151,1.0,1.0,0.2219397021431166,0.4825919600991157
Greedy,0.8970280452071997,1.0,1.0,0.22185911401597677,0.4824726933032606
Greedy,0.8974466303892842,1.0,1.0,0.22177858439201453,0.4824280686774872
Greedy,0.8978652155713688,1.0,1.0,0.22169811320754718,0.4823204761219719
Greedy,0.8982838007534534,1.0,1.0,0.2216177003989844,0.4822983044843036
Greedy,0.8987023859355379,1.0,1.0,0.22153734590282814,0.4822342754752081
Greedy,0.8991209711176225,1.0,1.0,0.22145704965567234,0.4821149859154004
Greedy,0.8995395562997069,1.0,1.0,0.2213768115942029,0.4820875463372825
Greedy,0.8999581414817915,1.0,1.0,0.2212966316551974,0.4815369818510402
Greedy,0.9003767266638761,1.0,1.0,0.22121650977552498,0.4813749551217988
Greedy,0.9007953118459606,1.0,1.0,0.2211364458921462,0.4813114108818239
Greedy,0.9012138970280452,1.0,1.0,0.22105643994211288,0.4808172333562563
Greedy,0.9016324822101298,1.0,1.0,0.22097649186256782,0.480779075864005
Greedy,0.9020510673922143,1.0,1.0,0.22089660159074476,0.4803927051949285
Greedy,0.9024696525742989,1.0,1.0,0.2208167690639682,0.4802973071127895
Greedy,0.9028882377563834,1.0,1.0,0.22073699421965318,0.4802085770460942
Greedy,0.903306822938468,1.0,1.0,0.22065727699530516,0.4800866773545513
Greedy,0.9037254081205526,1.0,1.0,0.22057761732851985,0.4795972402209674
Greedy,0.9041439933026371,1.0,1.0,0.22049801515698303,0.4794203276799013
Greedy,0.9045625784847217,1.0,1.0,0.22041847041847043,0.4792503985708221
Greedy,0.9049811636668061,1.0,1.0,0.22033898305084745,0.4791207285546227
Greedy,0.9053997488488907,1.0,1.0,0.2202595529920692,0.4788509072304347
Greedy,0.9058183340309753,1.0,1.0,0.22018018018018018,0.4788246979655307
Greedy,0.9062369192130598,1.0,1.0,0.22010086455331412,0.4788149684602756
Greedy,0.9066555043951444,1.0,1.0,0.22002160604969392,0.4787950507054255
Greedy,0.907074089577229,1.0,1.0,0.2199424046076314,0.4786780545472426
Greedy,0.9074926747593135,1.0,1.0,0.21986326016552718,0.4784728214840132
Greedy,0.9079112599413981,1.0,1.0,0.2197841726618705,0.4782913857884114
Greedy,0.9083298451234826,1.0,1.0,0.2197051420352391,0.4782124007142266
Greedy,0.9087484303055672,1.0,1.0,0.21962616822429906,0.4781444984909273
Greedy,0.9091670154876518,1.0,1.0,0.21954725116780452,0.4779630995412856
Greedy,0.9095856006697363,1.0,1.0,0.2194683908045977,0.4779548071865787
Greedy,0.9100041858518209,1.0,1.0,0.21938958707360862,0.4777159459625912
Greedy,0.9104227710339055,1.0,1.0,0.219310839913855,0.4774352694382248
Greedy,0.9108413562159899,1.0,1.0,0.21923214926444204,0.4769798814543284
Greedy,0.9112599413980745,1.0,1.0,0.2191535150645624,0.4768447566696707
Greedy,0.911678526580159,1.0,1.0,0.2190749372534959,0.4767777915997753
Greedy,0.9120971117622436,1.0,1.0,0.21899641577060933,0.4767446683871354
Greedy,0.9125156969443282,1.0,1.0,0.2189179505553565,0.4765831939126306
Greedy,0.9129342821264127,1.0,1.0,0.21883954154727794,0.4765574355131974
Greedy,0.9133528673084973,1.0,1.0,0.21876118868600072,0.4763662318885098
Greedy,0.9137714524905818,1.0,1.0,0.21868289191123838,0.4762398715956289
Greedy,0.9141900376726664,1.0,1.0,0.2186046511627907,0.4757572952910315
Greedy,0.914608622854751,1.0,1.0,0.21852646638054363,0.4752620642861816
Greedy,0.9150272080368355,1.0,1.0,0.21844833750446907,0.475137709086859
Greedy,0.9154457932189201,1.0,1.0,0.21837026447462474,0.4748860305864193
Greedy,0.9158643784010047,1.0,1.0,0.21829224723115398,0.4738471095748842
Greedy,0.9162829635830891,1.0,1.0,0.21821428571428572,0.4737601523176112
Greedy,0.9167015487651737,1.0,1.0,0.21813637986433418,0.473703006635505
Greedy,0.9171201339472582,1.0,1.0,0.21805852962169878,0.473615574479447
Greedy,0.9175387191293428,1.0,1.0,0.21798073492686407,0.4732234893864026
Greedy,0.9179573043114274,1.0,1.0,0.21790299572039942,0.4723742705426914
Greedy,0.9183758894935119,1.0,1.0,0.217825311942959,0.4721239428292141
Greedy,0.9187944746755965,1.0,1.0,0.21774768353528154,0.4717290108211258
Greedy,0.9192130598576811,1.0,1.0,0.21767011043819023,0.4715646662060281
Greedy,0.9196316450397656,1.0,1.0,0.2175925925925926,0.4715346383391114
Greedy,0.9200502302218502,1.0,1.0,0.21751512993948025,0.4713569501795358
Greedy,0.9204688154039347,1.0,1.0,0.21743772241992881,0.4710523216295879
Greedy,0.9208874005860193,1.0,1.0,0.21736036997509783,0.471051637157642
Greedy,0.9213059857681039,1.0,1.0,0.21728307254623044,0.470739601660137
Greedy,0.9217245709501883,1.0,1.0,0.21720583007465338,0.47047259328259705
Greedy,0.9221431561322729,1.0,1.0,0.21712864250177683,0.470393038276377
Greedy,0.9225617413143574,1.0,1.0,0.21705150976909413,0.4701628296228342
Greedy,0.922980326496442,1.0,1.0,0.21697443181818182,0.4694818454280889
Greedy,0.9233989116785266,1.0,1.0,0.21689740859069934,0.4694229447491913
Greedy,0.9238174968606111,1.0,1.0,0.21682044002838893,0.4691284368768986
Greedy,0.9242360820426957,1.0,1.0,0.21674352607307557,0.4691244160353583
Greedy,0.9246546672247803,1.0,1.0,0.21666666666666667,0.4680850029234219
Greedy,0.9250732524068648,1.0,1.0,0.21658986175115208,0.4679772163142353
Greedy,0.9254918375889494,1.0,1.0,0.21651311126860381,0.4679597467020093
Greedy,0.9259104227710339,1.0,1.0,0.21643641516117607,0.466293730937791
Greedy,0.9263290079531185,1.0,1.0,0.21635977337110482,0.4662681360389589
Greedy,0.926747593135203,1.0,1.0,0.21628318584070796,0.4660461820035828
Greedy,0.9271661783172875,1.0,1.0,0.216206652512385,0.466031654112784
Greedy,0.9275847634993721,1.0,1.0,0.21613017332861692,0.4652575011198713
Greedy,0.9280033486814567,1.0,1.0,0.21605374823196605,0.4646897526289834
Greedy,0.9284219338635412,1.0,1.0,0.215977377165076,0.4644108795547495
Greedy,0.9288405190456258,1.0,1.0,0.2159010600706714,0.464315783986193
Greedy,0.9292591042277103,1.0,1.0,0.21582479689155776,0.4641672668968234
Greedy,0.9296776894097949,1.0,1.0,0.21574858757062146,0.4640176133390369
Greedy,0.9300962745918795,1.0,1.0,0.2156724320508295,0.4636353440745596
Greedy,0.930514859773964,1.0,1.0,0.21559633027522937,0.4623226799480796
Greedy,0.9309334449560486,1.0,1.0,0.21552028218694885,0.4622708476815189
Greedy,0.9313520301381331,1.0,1.0,0.21544428772919605,0.4622546234657548
Greedy,0.9317706153202177,1.0,1.0,0.21536834684525907,0.4617517625130808
Greedy,0.9321892005023023,1.0,1.0,0.21529245947850598,0.4617129877240179
Greedy,0.9326077856843867,1.0,1.0,0.21521662557238463,0.4613097698871377
Greedy,0.9330263708664713,1.0,1.0,0.21514084507042253,0.4611403026410707
Greedy,0.9334449560485559,1.0,1.0,0.21506511791622668,0.4610684632936426
Greedy,0.9338635412306404,1.0,1.0,0.21498944405348347,0.46071529029685
Greedy,0.934282126412725,1.0,1.0,0.2149138234259585,0.4598897866343297
Greedy,0.9347007115948095,1.0,1.0,0.21483825597749648,0.4596448704196362
Greedy,0.9351192967768941,1.0,1.0,0.21476274165202108,0.4594524304081434
Greedy,0.9355378819589787,1.0,1.0,0.2146872803935348,0.4593940747002118
Greedy,0.9359564671410632,1.0,1.0,0.2146118721461187,0.459265650565474
Greedy,0.9363750523231478,1.0,1.0,0.21453651685393257,0.4591922162720334
Greedy,0.9367936375052324,1.0,1.0,0.21446121446121447,0.4586294487457813
Greedy,0.9372122226873169,1.0,1.0,0.2143859649122807,0.4578330540142601
Greedy,0.9376308078694015,1.0,1.0,0.21431076815152578,0.4577127848339458
Greedy,0.9380493930514859,1.0,1.0,0.21423562412342215,0.4572808417633558
Greedy,0.9384679782335705,1.0,1.0,0.21416053277252015,0.4572557218133933
Greedy,0.9388865634156551,1.0,1.0,0.2140854940434478,0.4572124362385877
Greedy,0.9393051485977396,1.0,1.0,0.2140105078809107,0.45716759047669997
Greedy,0.9397237337798242,1.0,1.0,0.21393557422969187,0.4569940608025834
Greedy,0.9401423189619087,1.0,1.0,0.21386069303465174,0.456426876414116
Greedy,0.9405609041439933,1.0,1.0,0.2137858642407278,0.4562020288796811
Greedy,0.9409794893260779,1.0,1.0,0.2137110877929346,0.4558805143837256
Greedy,0.9413980745081624,1.0,1.0,0.21363636363636362,0.4555932088520933
Greedy,0.941816659690247,1.0,1.0,0.21356169171618317,0.4555755300443101
Greedy,0.9422352448723316,1.0,1.0,0.21348707197763803,0.4550621484905549
Greedy,0.942653830054416,1.0,1.0,0.2134125043660496,0.45478287246516796
Greedy,0.9430724152365006,1.0,1.0,0.21333798882681565,0.453845129141803
Greedy,0.9434910004185851,1.0,1.0,0.21326352530541012,0.4528048424295788
Greedy,0.9439095856006697,1.0,1.0,0.2131891137473831,0.4514225921922437
Greedy,0.9443281707827543,1.0,1.0,0.21311475409836064,0.4512561265471849
Greedy,0.9447467559648388,1.0,1.0,0.21304044630404462,0.4510908254658442
Greedy,0.9451653411469234,1.0,1.0,0.2129661903102126,0.4501326670259912
Greedy,0.945583926329008,1.0,1.0,0.21289198606271778,0.4495954925679849
Greedy,0.9460025115110925,1.0,1.0,0.21281783350748867,0.44955101814106657
Greedy,0.9464210966931771,1.0,1.0,0.21274373259052926,0.4486090960579034
Greedy,0.9468396818752616,1.0,1.0,0.21266968325791855,0.4482359813983379
Greedy,0.9472582670573462,1.0,1.0,0.21259568545581073,0.44762037622840056
Greedy,0.9476768522394308,1.0,1.0,0.2125217391304348,0.44565059218839537
Greedy,0.9480954374215153,1.0,1.0,0.21244784422809457,0.4453251882992339
Greedy,0.9485140226035998,1.0,1.0,0.21237400069516857,0.4436997013514497
Greedy,0.9489326077856843,1.0,1.0,0.2123002084781098,0.4435563662102601
Greedy,0.9493511929677689,1.0,1.0,0.21222646752344565,0.4434488938018874
Greedy,0.9497697781498535,1.0,1.0,0.21215277777777777,0.4426316573019754
Greedy,0.950188363331938,1.0,1.0,0.212079139187782,0.4424177483657058
Greedy,0.9506069485140226,1.0,1.0,0.21200555170020818,0.4420077095238244
Greedy,0.9510255336961072,1.0,1.0,0.21193201526188,0.4406123811793152
Greedy,0.9514441188781917,1.0,1.0,0.21185852981969486,0.4371450637275472
Greedy,0.9518627040602763,1.0,1.0,0.21178509532062392,0.4358327293618255
Greedy,0.9522812892423608,1.0,1.0,0.21171171171171171,0.43528409392790696
Greedy,0.9526998744244454,1.0,1.0,0.2116383789400762,0.4347372980627429
Greedy,0.95311845960653,1.0,1.0,0.2115650969529086,0.4318295637475253
Greedy,0.9535370447886145,1.0,1.0,0.21149186569747316,0.4306112755674889
Greedy,0.953955629970699,1.0,1.0,0.21141868512110726,0.4286105043990237
Greedy,0.9543742151527836,1.0,1.0,0.21134555517122103,0.4225601215409914
Greedy,0.9547928003348681,1.0,1.0,0.21127247579529737,0.4224039701830855
Greedy,0.9552113855169527,1.0,1.0,0.2111994469408918,0.4083679038452716
Greedy,0.9556299706990372,1.0,1.0,0.21112646855563233,0.3721485251135883
Greedy,0.9560485558811218,1.0,1.0,0.21105354058721934,0.348886971354244
Greedy,0.9564671410632064,1.0,1.0,0.2109806629834254,0.3396302060024829
Greedy,0.9568857262452909,1.0,1.0,0.21090783569209526,0.3349838727923222
Greedy,0.9573043114273755,1.0,1.0,0.21083505866114563,0.33152713130968675
Greedy,0.95772289660946,1.0,1.0,0.21076233183856502,0.3314848674593849
Greedy,0.9581414817915446,1.0,1.0,0.21068965517241378,0.32778018889162824
Greedy,0.9585600669736292,1.0,1.0,0.21061702861082385,0.32179174009254746
Greedy,0.9589786521557137,1.0,1.0,0.21054445210199862,0.321104719427198
Greedy,0.9593972373377982,1.0,1.0,0.21047192559421288,0.3207108143975016
Greedy,0.9598158225198828,1.0,1.0,0.21039944903581267,0.3176312575272047
Greedy,0.9602344077019673,1.0,1.0,0.21032702237521514,0.3148090958399083
Greedy,0.9606529928840519,1.0,1.0,0.21025464556090848,0.3107157457048001
Greedy,0.9610715780661364,1.0,1.0,0.21018231854145167,0.3094348603833404
Greedy,0.961490163248221,1.0,1.0,0.21011004126547456,0.30850258686797755
Greedy,0.9619087484303056,1.0,1.0,0.21003781368167757,0.307981773526144
Greedy,0.9623273336123901,1.0,1.0,0.20996563573883162,0.3077553258996389
Greedy,0.9627459187944747,1.0,1.0,0.20989350738577808,0.3034950204066588
Greedy,0.9631645039765593,1.0,1.0,0.20982142857142858,0.30232563960152903
Greedy,0.9635830891586438,1.0,1.0,0.20974939924476485,0.30069082112389706
Greedy,0.9640016743407284,1.0,1.0,0.20967741935483872,0.2991187903953237
Greedy,0.9644202595228129,1.0,1.0,0.20960548885077188,0.2985116639295104
Greedy,0.9648388447048974,1.0,1.0,0.20953360768175583,0.2983418825542456
Greedy,0.965257429886982,1.0,1.0,0.20946177579705177,0.2975866845784142
Greedy,0.9656760150690665,1.0,1.0,0.2093899931459904,0.29746783210477457
Greedy,0.9660946002511511,1.0,1.0,0.2093182596779719,0.2963914316805101
Greedy,0.9665131854332356,1.0,1.0,0.20924657534246574,0.29628379784090203
Greedy,0.9669317706153202,1.0,1.0,0.2091749400890106,0.29241865234880393
Greedy,0.9673503557974048,1.0,1.0,0.20910335386721424,0.2920713403141936
Greedy,0.9677689409794893,1.0,1.0,0.20903181662675333,0.2877440772467069
Greedy,0.9681875261615739,1.0,1.0,0.20896032831737346,0.28612143186198546
Greedy,0.9686061113436585,1.0,1.0,0.2088888888888889,0.2845438594079857
Greedy,0.969024696525743,1.0,1.0,0.2088174982911825,0.2844805380089924
Greedy,0.9694432817078276,1.0,1.0,0.20874615647420566,0.2831305764396383
Greedy,0.969861866889912,1.0,1.0,0.20867486338797814,0.2829729850128729
Greedy,0.9702804520719966,1.0,1.0,0.20860361898258792,0.2818881546608724
Greedy,0.9706990372540812,1.0,1.0,0.20853242320819113,0.2818125435359216
Greedy,0.9711176224361657,1.0,1.0,0.20846127601501194,0.2814432533744381
Greedy,0.9715362076182503,1.0,1.0,0.20839017735334242,0.2793988864254917
Greedy,0.9719547928003349,1.0,1.0,0.20831912717354245,0.2772485192089285
Greedy,0.9723733779824194,1.0,1.0,0.20824812542603954,0.2769003598991588
Greedy,0.972791963164504,1.0,1.0,0.2081771720613288,0.2765479267729204
Greedy,0.9732105483465885,1.0,1.0,0.20810626702997276,0.27564100885111753
Greedy,0.9736291335286731,1.0,1.0,0.2080354102826013,0.27497141969936445
Greedy,0.9740477187107577,1.0,1.0,0.2079646017699115,0.2745141501294876
Greedy,0.9744663038928422,1.0,1.0,0.20789384144266757,0.2741852430798996
Greedy,0.9748848890749268,1.0,1.0,0.20782312925170068,0.27243716726437806
Greedy,0.9753034742570112,1.0,1.0,0.20775246514790888,0.2723345241734314
Greedy,0.9757220594390958,1.0,1.0,0.20768184908225698,0.2718969856686124
Greedy,0.9761406446211804,1.0,1.0,0.20761128100577642,0.27183693088213823
Greedy,0.9765592298032649,1.0,1.0,0.20754076086956522,0.2712255687473418
Greedy,0.9769778149853495,1.0,1.0,0.20747028862478778,0.2710501412614615
Greedy,0.9773964001674341,1.0,1.0,0.2073998642226748,0.2709464181743416
Greedy,0.9778149853495186,1.0,1.0,0.20732948761452324,0.27083174526322595
Greedy,0.9782335705316032,1.0,1.0,0.20725915875169607,0.2701787666678657
Greedy,0.9786521557136877,1.0,1.0,0.20718887758562224,0.27006081751453304
Greedy,0.9790707408957723,1.0,1.0,0.20711864406779662,0.2697788553088474
Greedy,0.9794893260778569,1.0,1.0,0.20704845814977973,0.2694839485560552
Greedy,0.9799079112599414,1.0,1.0,0.20697831978319783,0.26931688348101146
Greedy,0.980326496442026,1.0,1.0,0.20690822891974264,0.2690227695668854
Greedy,0.9807450816241106,1.0,1.0,0.20683818551117128,0.26890650641231856
Greedy,0.981163666806195,1.0,1.0,0.20676818950930625,0.2686974100060813
Greedy,0.9815822519882796,1.0,1.0,0.2066982408660352,0.2680013256735754
Greedy,0.9820008371703641,1.0,1.0,0.20662833953331078,0.26788633795636074
Greedy,0.9824194223524487,1.0,1.0,0.20655848546315078,0.2673135993945518
Greedy,0.9828380075345333,1.0,1.0,0.20648867860763773,0.26723145100010537
